EYEAR,GENDER,GRADTERM,ALLENR4,ALLENR7,ALLENR10,FirstGen,gradin4,gradin5,gradin6,BIPOC,PellEver,Group,Group2,Count,BIPOCFmt,FGFmt,PellFmt
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,0,,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2019,F,,0,,,0,,,,0,1,3. Other,2. Other,1,Not BIPOC,Not first gen,Pell
2018,M,,1,0,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2019,M,,0,,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2018,M,,1,1,,1,,,,0,1,3. Other,2. Other,1,Not BIPOC,First gen,Pell
2018,M,,1,1,,0,,,,1,1,3. Other,2. Other,1,BIPOC,Not first gen,Pell
2019,M,,1,,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,1,3. Other,2. Other,1,Not BIPOC,Not first gen,Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2019,M,,0,,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,1,3. Other,2. Other,1,Not BIPOC,Not first gen,Pell
2019,M,,0,,,1,,,,1,0,3. Other,2. Other,1,BIPOC,First gen,Not Pell
2019,M,,1,,,1,,,,1,0,3. Other,2. Other,1,BIPOC,First gen,Not Pell
2019,M,,1,,,0,,,,0,0,1. Rural,1. Rural/Small Rural,1,Not BIPOC,Not first gen,Not Pell
2019,M,,0,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2019,F,,1,,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2019,M,,1,,,0,,,,1,1,3. Other,2. Other,1,BIPOC,Not first gen,Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2018,M,,1,1,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2019,M,,1,,,0,,,,1,1,3. Other,2. Other,1,BIPOC,Not first gen,Pell
2019,F,,1,,,1,,,,1,0,3. Other,2. Other,1,BIPOC,First gen,Not Pell
2019,M,,1,,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,1,1,3. Other,2. Other,1,BIPOC,Not first gen,Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,1,3. Other,2. Other,1,Not BIPOC,Not first gen,Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2018,M,,0,0,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,1,,,,1,0,3. Other,2. Other,1,BIPOC,First gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,1,,,,1,0,3. Other,2. Other,1,BIPOC,First gen,Not Pell
2019,F,,1,,,1,,,,0,1,3. Other,2. Other,1,Not BIPOC,First gen,Pell
2018,F,,1,1,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,0,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,1,,,,0,0,1. Rural,1. Rural/Small Rural,1,Not BIPOC,First gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,0,1,3. Other,2. Other,1,Not BIPOC,Not first gen,Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,0,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,1,3. Other,2. Other,1,Not BIPOC,Not first gen,Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,0,0,1. Rural,1. Rural/Small Rural,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,0,0,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2018,F,,1,1,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2018,F,,1,1,,0,,,,0,1,3. Other,2. Other,1,Not BIPOC,Not first gen,Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,1,3. Other,2. Other,1,Not BIPOC,Not first gen,Pell
2018,M,,1,1,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,0,1,3. Other,2. Other,1,Not BIPOC,Not first gen,Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,1,3. Other,2. Other,1,Not BIPOC,Not first gen,Pell
2019,F,,1,,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2019,F,,1,,,1,,,,0,1,3. Other,2. Other,1,Not BIPOC,First gen,Pell
2019,F,,1,,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2018,F,,0,0,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,1,1,3. Other,2. Other,1,BIPOC,Not first gen,Pell
2019,M,,1,,,1,,,,0,1,3. Other,2. Other,1,Not BIPOC,First gen,Pell
2019,M,,0,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2019,F,,1,,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2018,M,,1,1,,0,,,,0,0,1. Rural,1. Rural/Small Rural,1,Not BIPOC,Not first gen,Not Pell
2019,F,,0,,,0,,,,0,1,3. Other,2. Other,1,Not BIPOC,Not first gen,Pell
2019,F,,1,,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2018,M,,1,1,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2018,M,,1,0,,0,,,,0,1,3. Other,2. Other,1,Not BIPOC,Not first gen,Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,1,,,,1,0,3. Other,2. Other,1,BIPOC,First gen,Not Pell
2018,M,,1,1,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,1,1,3. Other,2. Other,1,BIPOC,Not first gen,Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,0,,1,,,,1,0,3. Other,2. Other,1,BIPOC,First gen,Not Pell
2019,M,,0,,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,0,,1,,,,1,0,3. Other,2. Other,1,BIPOC,First gen,Not Pell
2019,F,,1,,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,1,1,3. Other,2. Other,1,BIPOC,Not first gen,Pell
2018,F,,1,1,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2018,F,,1,1,,1,,,,1,0,3. Other,2. Other,1,BIPOC,First gen,Not Pell
2018,M,,1,1,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,0,1,3. Other,2. Other,1,Not BIPOC,Not first gen,Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,0,0,1. Rural,1. Rural/Small Rural,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,1,1,1. Rural,1. Rural/Small Rural,1,BIPOC,Not first gen,Pell
2019,F,,0,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,1,,,,0,0,3. Other,2. Other,1,Not BIPOC,First gen,Not Pell
2018,F,,1,1,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2019,F,,0,,,1,,,,0,0,3. Other,2. Other,1,Not BIPOC,First gen,Not Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2019,M,,1,,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2019,F,,1,,,1,,,,0,0,1. Rural,1. Rural/Small Rural,1,Not BIPOC,First gen,Not Pell
2019,M,,1,,,0,,,,0,0,1. Rural,1. Rural/Small Rural,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,1,,,,1,0,3. Other,2. Other,1,BIPOC,First gen,Not Pell
2019,F,,1,,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,0,0,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,0,1,3. Other,2. Other,1,Not BIPOC,Not first gen,Pell
2019,M,,0,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2018,M,,1,1,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,1,3. Other,2. Other,1,Not BIPOC,Not first gen,Pell
2019,M,,1,,,0,,,,1,1,3. Other,2. Other,1,BIPOC,Not first gen,Pell
2018,F,,0,0,,0,,,,0,1,3. Other,2. Other,1,Not BIPOC,Not first gen,Pell
2019,F,,0,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2019,F,,1,,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2019,F,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,1,,,,1,0,3. Other,2. Other,1,BIPOC,First gen,Not Pell
2019,M,,1,,,0,,,,0,1,3. Other,2. Other,1,Not BIPOC,Not first gen,Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,1,3. Other,2. Other,1,Not BIPOC,Not first gen,Pell
2018,M,,1,1,,0,,,,1,1,3. Other,2. Other,1,BIPOC,Not first gen,Pell
2019,F,,1,,,0,,,,0,1,3. Other,2. Other,1,Not BIPOC,Not first gen,Pell
2019,M,,1,,,1,,,,1,0,3. Other,2. Other,1,BIPOC,First gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,0,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2019,M,,0,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,0,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,1,3. Other,2. Other,1,Not BIPOC,Not first gen,Pell
2019,M,,1,,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,1,1,1. Rural,1. Rural/Small Rural,1,BIPOC,Not first gen,Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,0,,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2018,F,,0,0,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2019,F,,0,,,0,,,,1,1,3. Other,2. Other,1,BIPOC,Not first gen,Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,0,1. Rural,1. Rural/Small Rural,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,1,1,3. Other,2. Other,1,BIPOC,Not first gen,Pell
2019,F,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2019,F,,1,,,1,,,,0,0,3. Other,2. Other,1,Not BIPOC,First gen,Not Pell
2019,F,,1,,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2018,F,,0,0,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,1,0,3. Other,2. Other,1,BIPOC,Not first gen,Not Pell
2019,F,,0,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,1,,,,0,0,3. Other,2. Other,1,Not BIPOC,First gen,Not Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,F,,1,,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2019,M,,1,,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2019,M,,0,,,0,,,,0,0,2. Small Rural,1. Rural/Small Rural,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,0,,1,,,,0,1,3. Other,2. Other,1,Not BIPOC,First gen,Pell
2019,M,,1,,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,0,,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2019,M,,1,,,1,,,,1,0,3. Other,2. Other,1,BIPOC,First gen,Not Pell
2019,F,,0,,,0,,,,1,1,3. Other,2. Other,1,BIPOC,Not first gen,Pell
2019,M,,1,,,1,,,,1,0,3. Other,2. Other,1,BIPOC,First gen,Not Pell
2019,F,,1,,,0,,,,0,0,1. Rural,1. Rural/Small Rural,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,M,,0,0,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2018,F,,1,1,,0,,,,0,0,3. Other,2. Other,1,Not BIPOC,Not first gen,Not Pell
2019,M,,1,,,1,,,,0,0,3. Other,2. Other,1,Not BIPOC,First gen,Not Pell
2018,F,,1,1,,1,,,,1,0,3. Other,2. Other,1,BIPOC,First gen,Not Pell
2019,M,,1,,,1,,,,1,0,3. Other,2. Other,1,BIPOC,First gen,Not Pell
2019,F,,1,,,1,,,,1,1,3. Other,2. Other,1,BIPOC,First gen,Pell
2019,M,,1,,,1,,,,1,0,3. Other,2. Other,1,BIPOC,First gen,Not Pell
