Gender,BIPOC_or_not,FirstGen_or_not,PellGrant,Rural_or_not,EntryYear,Fall_Sem,Retained_or_not
M,0,0,1,0,2014,3rd,1
M,0,0,1,0,2014,3rd,1
M,0,0,1,0,2014,3rd,1
M,0,0,1,0,2014,3rd,1
M,0,0,1,0,2014,3rd,1
M,0,0,1,0,2014,3rd,1
M,0,0,1,0,2014,3rd,1
M,0,0,1,0,2014,3rd,1
M,0,0,1,0,2014,3rd,1
M,0,0,1,0,2014,3rd,1
M,0,0,1,0,2014,3rd,1
M,0,0,1,0,2014,3rd,1
M,0,0,1,0,2014,3rd,1
M,0,0,1,0,2014,3rd,1
M,0,0,1,0,2014,3rd,1
M,0,0,1,0,2014,3rd,0
M,0,0,1,0,2014,3rd,0
M,0,0,1,0,2014,3rd,0
M,0,0,1,0,2014,3rd,0
M,0,0,1,0,2014,3rd,0
M,0,0,1,0,2014,3rd,0
M,0,0,1,0,2014,3rd,0
M,0,0,1,0,2014,3rd,0
M,0,0,1,0,2014,3rd,0
M,0,0,1,0,2014,3rd,0
M,0,0,1,0,2014,3rd,0
M,0,0,1,0,2014,3rd,0
M,0,0,1,0,2014,3rd,0
M,0,0,1,0,2014,3rd,0
M,0,0,1,0,2014,3rd,0
M,0,0,1,0,2014,3rd,0
M,0,0,1,0,2014,3rd,0
M,0,0,1,0,2014,3rd,0
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,1
M,0,0,1,0,2014,4th,0
M,0,0,1,0,2014,4th,0
M,0,0,1,0,2014,4th,0
M,0,0,1,0,2014,4th,0
M,0,0,1,0,2014,4th,0
M,0,0,1,0,2014,4th,0
M,0,0,1,0,2014,4th,0
M,0,0,1,0,2014,4th,0
M,0,0,1,0,2014,4th,0
M,0,0,1,0,2014,4th,0
M,0,0,1,0,2014,4th,0
M,0,0,1,0,2014,4th,0
M,0,0,1,0,2014,4th,0
M,0,0,1,0,2014,4th,0
M,0,0,1,0,2014,4th,0
M,0,0,1,0,2014,4th,0
M,0,0,1,0,2014,4th,0
M,0,0,1,0,2014,4th,0
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,1
M,0,0,1,0,2015,2nd,0
M,0,0,1,0,2015,2nd,0
M,0,0,1,0,2015,2nd,0
M,0,0,1,0,2015,2nd,0
M,0,0,1,0,2015,2nd,0
M,0,0,1,0,2015,2nd,0
M,0,0,1,0,2015,2nd,0
M,0,0,1,0,2015,2nd,0
M,0,0,1,0,2015,2nd,0
M,0,0,1,0,2015,2nd,0
M,0,0,1,0,2015,2nd,0
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,1
M,0,0,1,0,2015,3rd,0
M,0,0,1,0,2015,3rd,0
M,0,0,1,0,2015,3rd,0
M,0,0,1,0,2015,3rd,0
M,0,0,1,0,2015,3rd,0
M,0,0,1,0,2015,3rd,0
M,0,0,1,0,2015,3rd,0
M,0,0,1,0,2015,3rd,0
M,0,0,1,0,2015,3rd,0
M,0,0,1,0,2015,3rd,0
M,0,0,1,0,2015,3rd,0
M,0,0,1,0,2015,3rd,0
M,0,0,1,0,2015,3rd,0
M,0,0,1,0,2015,3rd,0
M,0,0,1,0,2015,3rd,0
M,0,0,1,0,2015,3rd,0
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,1
M,0,0,1,0,2015,4th,0
M,0,0,1,0,2015,4th,0
M,0,0,1,0,2015,4th,0
M,0,0,1,0,2015,4th,0
M,0,0,1,0,2015,4th,0
M,0,0,1,0,2015,4th,0
M,0,0,1,0,2015,4th,0
M,0,0,1,0,2015,4th,0
M,0,0,1,0,2015,4th,0
M,0,0,1,0,2015,4th,0
M,0,0,1,0,2015,4th,0
M,0,0,1,0,2015,4th,0
M,0,0,1,0,2015,4th,0
M,0,0,1,0,2015,4th,0
M,0,0,1,0,2015,4th,0
M,0,0,1,0,2015,4th,0
M,0,0,1,0,2015,4th,0
M,0,0,1,0,2015,4th,0
M,0,0,1,0,2015,4th,0
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,1
M,0,0,1,0,2016,2nd,0
M,0,0,1,0,2016,2nd,0
M,0,0,1,0,2016,2nd,0
M,0,0,1,0,2016,2nd,0
M,0,0,1,0,2016,2nd,0
M,0,0,1,0,2016,2nd,0
M,0,0,1,0,2016,2nd,0
M,0,0,1,0,2016,2nd,0
M,0,0,1,0,2016,2nd,0
M,0,0,1,0,2016,2nd,0
M,0,0,1,0,2016,2nd,0
M,0,0,1,0,2016,2nd,0
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,1
M,0,0,1,0,2016,3rd,0
M,0,0,1,0,2016,3rd,0
M,0,0,1,0,2016,3rd,0
M,0,0,1,0,2016,3rd,0
M,0,0,1,0,2016,3rd,0
M,0,0,1,0,2016,3rd,0
M,0,0,1,0,2016,3rd,0
M,0,0,1,0,2016,3rd,0
M,0,0,1,0,2016,3rd,0
M,0,0,1,0,2016,3rd,0
M,0,0,1,0,2016,3rd,0
M,0,0,1,0,2016,3rd,0
M,0,0,1,0,2016,3rd,0
M,0,0,1,0,2016,3rd,0
M,0,0,1,0,2016,3rd,0
M,0,0,1,0,2016,3rd,0
M,0,0,1,0,2016,3rd,0
M,0,0,1,0,2016,3rd,0
M,0,0,1,0,2016,3rd,0
M,0,0,1,0,2016,3rd,0
M,0,0,1,0,2016,4th,1
M,0,0,1,0,2016,4th,1
M,0,0,1,0,2016,4th,1
M,0,0,1,0,2016,4th,1
M,0,0,1,0,2016,4th,1
M,0,0,1,0,2016,4th,1
M,0,0,1,0,2016,4th,1
M,0,0,1,0,2016,4th,1
M,0,0,1,0,2016,4th,1
